File Name,Spectral_Centroid_Mean,Spectral_Centroid_Variance,Spectral_Rolloff_Mean,Spectral_Rolloff_Variance,RMS_Mean,RMS_Variance,Chroma_Mean,Chroma_Variance,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Variance,Tempo,MFCC1_Mean,MFCC1_Variance,MFCC2_Mean,MFCC2_Variance,MFCC3_Mean,MFCC3_Variance,MFCC4_Mean,MFCC4_Variance,MFCC5_Mean,MFCC5_Variance,MFCC6_Mean,MFCC6_Variance,MFCC7_Mean,MFCC7_Variance,MFCC8_Mean,MFCC8_Variance,MFCC9_Mean,MFCC9_Variance,MFCC10_Mean,MFCC10_Variance,MFCC11_Mean,MFCC11_Variance,MFCC12_Mean,MFCC12_Variance,MFCC13_Mean,MFCC13_Variance,MFCC14_Mean,MFCC14_Variance,MFCC15_Mean,MFCC15_Variance,MFCC16_Mean,MFCC16_Variance,MFCC17_Mean,MFCC17_Variance,MFCC18_Mean,MFCC18_Variance,MFCC19_Mean,MFCC19_Variance,MFCC20_Mean,MFCC20_Variance,Instrument
sitar-8.wav,1199.112194,77330.18314,2220.105222,521952.4082,0.057468785,0.001162804,0.19197808,0.08639871,0.05779002,0.000285564,123.046875,-253.59468,4806.294,122.49635,268.06448,-28.204294,314.17355,14.635118,149.04521,-16.89963,199.57419,-9.10556,70.79353,-27.745876,124.30267,-22.243832,39.84992,-32.279266,55.959717,-28.590233,65.93788,-17.803665,69.44933,-7.216775,50.880966,3.2777543,142.86201,-3.4724314,117.69435,-5.9847765,132.16064,0.42468342,80.569046,-3.2721915,69.403694,-9.917099,79.87117,-8.176627,76.91396,-4.698673,49.78217,Sitar
sitar-9.wav,1123.058465,46937.12123,2050.717798,353645.9676,0.047960714,0.00076856,0.21375446,0.09017301,0.053587659,0.00020388,123.046875,-266.46698,2186.8418,132.35744,174.73811,-28.561666,363.24295,17.017925,127.80045,-19.758768,98.59131,-12.133667,52.38503,-27.537722,74.884735,-23.87583,34.155907,-29.590765,62.137077,-26.43552,68.62405,-18.017353,64.529526,-12.295072,57.935028,1.0017354,128.32875,-5.9557295,204.1835,-10.353706,136.63745,-3.3371863,48.796127,0.005828018,112.839455,-3.883226,171.91563,-1.9031103,142.94777,1.7597841,76.7654,Sitar
sitar-10.wav,1176.383734,57984.86157,2174.347166,377216.5369,0.060386627,0.001208337,0.19613576,0.08879588,0.053863223,0.000154709,103.359375,-253.1362,2986.6653,127.53161,254.54457,-33.20856,291.03665,17.879953,104.44573,-19.73988,132.44891,-9.704822,95.390526,-27.664408,87.44545,-23.762114,58.900658,-31.109531,100.01746,-30.511095,61.632156,-20.279842,62.33649,-6.755826,52.365982,2.9928443,100.742035,-1.6732106,169.27759,-2.8408425,117.84661,0.69193685,84.03021,-0.9566884,96.570755,-11.5954685,94.93441,-9.983911,68.84585,-4.532088,57.132725,Sitar
sitar-11.wav,1058.181008,74386.52902,1899.425726,519726.6774,0.052844612,0.001042849,0.20778865,0.08895253,0.049294651,0.000296115,99.38401442,-266.62292,2972.5159,135.22926,237.93019,-21.10052,243.02803,12.694934,152.43562,-14.3625345,115.9036,-18.165424,109.408646,-25.317118,79.95101,-25.079832,46.587624,-30.309599,38.280304,-26.217087,57.269646,-19.257685,46.89456,-11.2077465,48.58633,-3.4543505,78.64855,-10.167599,158.49846,-12.038469,129.52074,-1.1373515,80.025,4.282969,62.09942,0.888554,100.1487,3.0949726,153.15218,3.7983165,91.29372,Sitar
sitar-12.wav,1163.361776,122514.2153,2125.950759,734636.6479,0.058695874,0.000959384,0.20189583,0.089493565,0.055601214,0.000542889,107.6660156,-247.91284,3312.1138,126.05591,454.59134,-31.512783,132.01935,14.970859,108.949974,-16.57035,182.85242,-11.545615,81.4414,-29.27578,76.7969,-27.024567,67.933754,-32.06621,57.820694,-27.580538,61.821087,-17.46768,68.60261,-8.323049,63.694435,-1.1702585,80.811035,-10.445739,112.79634,-12.19936,61.35896,-1.2029438,63.94053,-0.94069165,80.914024,-3.9117074,88.91617,-2.2223046,92.402084,1.6164317,105.26146,Sitar
sitar-13.wav,1001.817516,69802.63368,1793.30541,435661.6896,0.058970546,0.001424383,0.20308502,0.09058163,0.046349252,0.000357502,117.4538352,-269.85944,1505.3516,133.98218,519.8375,-25.265219,150.58272,8.607176,157.3372,-9.55067,93.55938,-14.265146,124.00333,-21.839249,70.35295,-22.239439,53.768524,-25.787754,58.218967,-27.40901,94.32522,-23.35709,50.32151,-10.572739,38.184456,-3.205682,48.556538,-13.73432,87.1082,-20.484846,35.278854,-8.452253,33.56799,-0.7750309,64.869705,-3.3914528,109.77398,-0.43292192,132.37225,3.066405,118.72058,Sitar
sitar-14.wav,1273.307079,168633.0222,2499.210713,1005748.251,0.059603136,0.000982822,0.20889115,0.08905108,0.057286026,0.000493131,107.6660156,-226.58609,3396.227,114.011566,616.47974,-27.567486,208.35065,16.62352,166.18483,-11.989345,162.90282,-10.729057,94.62074,-23.723513,58.590614,-22.526669,40.93903,-27.907345,108.83822,-25.598938,84.80346,-23.166931,47.95049,-7.716143,47.422287,-2.4733481,64.103615,-12.095301,86.13488,-17.705938,50.51132,-7.0157804,39.42685,-2.8632498,50.06683,-8.084292,77.82955,-5.8945117,63.23713,-0.2608034,60.506798,Sitar
sitar-15.wav,1227.244831,83349.76591,2256.828928,578765.8071,0.061552148,0.000790597,0.19826578,0.0912962,0.057339206,0.000229093,112.3471467,-238.81769,2024.497,124.535965,493.3223,-33.367516,220.03676,17.092897,109.63033,-17.588621,131.77757,-7.452666,100.162186,-28.019094,61.226887,-26.320734,53.87885,-35.814026,70.919075,-27.655155,63.180725,-15.289789,63.220833,-2.3349376,91.62855,8.876826,163.22563,-2.8437061,130.04327,-11.660408,52.091606,-7.7802944,65.19791,-4.971827,86.42018,-5.033376,100.812065,-5.415486,107.75349,-6.097188,135.1328,Sitar
sitar-16.wav,1282.230795,155611.4447,2315.565536,1073075.078,0.037196814,0.000808183,0.1923194,0.08649852,0.07546846,0.000685779,112.3471467,-296.39398,5751.5254,123.079765,766.7841,-28.241808,485.74423,3.36208,380.58246,-11.775882,221.98303,-8.41715,112.79713,-24.258816,62.411144,-24.22633,52.0577,-32.17727,96.715965,-23.090845,63.309486,-11.110094,58.249588,5.040634,130.28893,7.808074,139.457,-2.9927897,103.00818,-10.252609,45.484753,-7.160532,51.079433,-7.787489,86.67555,-8.211586,54.51344,-1.9399463,40.614418,-2.9789162,53.01213,Sitar
sitar-17.wav,1391.053113,69735.17049,2516.399965,416571.5204,0.066555892,0.001151633,0.17864929,0.0888298,0.07636888,0.000525242,103.359375,-231.80098,2072.3445,113.595955,462.47632,-36.637592,179.33807,15.650161,114.33393,-19.76098,85.718475,-3.431924,71.01649,-28.362764,68.06075,-27.93033,45.57003,-37.435696,54.68721,-26.998373,36.079605,-12.191272,106.48763,6.9473944,77.27489,15.440178,57.90978,-0.22468996,87.61567,-16.717274,108.95614,-13.638836,65.433495,-7.739108,40.67105,-5.0623803,99.66601,-7.391395,56.80163,-13.6308155,70.479126,Sitar
sitar-18.wav,1087.1954,29877.55136,1769.720157,160275.1541,0.040182244,0.000768095,0.20884636,0.09069673,0.058431795,0.000250856,135.9991776,-297.86026,3206.9224,140.2036,185.54185,-28.044708,350.66547,3.4081843,145.50354,-11.815108,124.66563,-9.182989,72.74548,-23.241123,65.04376,-26.38748,61.882957,-29.254965,92.29085,-22.559036,87.2803,-11.936958,81.79505,4.380956,122.43499,8.00765,119.18866,-4.8369474,178.66507,-16.023474,158.90977,-9.932224,100.183624,-3.9959934,45.470036,-5.632005,56.419907,-3.6851187,75.22107,-5.2988205,120.068375,Sitar
sitar-19.wav,1166.191003,75170.96879,2066.921,469088.5435,0.051267906,0.000855276,0.2061623,0.08885475,0.057416557,0.00031012,107.6660156,-263.2226,4333.7285,135.52356,363.35748,-33.483013,429.75153,13.160975,178.68196,-19.41374,178.10063,-10.106193,89.2981,-28.444605,74.774124,-23.958117,59.727173,-34.27479,54.076805,-26.905678,54.195362,-16.285126,79.32062,-4.0862536,98.43309,4.581945,119.613205,-2.430863,138.68552,-7.2110558,120.91007,-2.3561404,114.00068,-1.2044326,67.575424,-5.5209637,144.80255,-4.947363,139.47604,-4.033198,123.86399,Sitar
sitar-20.wav,1157.737203,63394.49322,2113.078807,430739.9037,0.053792793,0.001695603,0.2014913,0.08975879,0.05594567,0.000259883,89.10290948,-274.43073,4087.7131,123.27515,237.19531,-23.155268,345.34143,8.202983,190.17253,-12.6599,171.12178,-13.311448,73.171165,-26.240812,62.17639,-24.405634,53.537643,-30.604666,55.996754,-29.462288,42.718628,-21.159435,59.882496,-4.8644986,58.01139,4.7642436,89.6054,-0.16137421,132.80533,-2.1765954,81.45358,-0.35661402,72.7823,-0.81303036,116.39916,-7.9657273,121.631546,-6.012586,89.62911,-5.533216,33.237595,Sitar
sitar-21.wav,1091.86183,59274.22506,1961.999935,387918.8772,0.055300944,0.001051422,0.21234247,0.08791565,0.052009205,0.000201832,99.38401442,-255.37823,2395.337,133.14087,257.57605,-25.586483,313.77133,12.209117,195.09021,-16.074753,94.9107,-14.577047,86.443115,-28.273176,70.50358,-24.073666,47.56408,-29.124756,52.661488,-28.520044,58.051243,-19.313656,64.71663,-9.61098,71.994286,-0.14608976,123.83507,-11.523608,167.83914,-14.530631,98.805275,-4.423695,48.695976,1.1850628,65.52016,0.11466428,128.37209,2.8501296,140.28136,4.024028,124.37725,Sitar
sitar-22.wav,1006.685614,53778.24751,1692.461796,236127.7452,0.059543715,0.001282993,0.2096575,0.09376657,0.05123569,0.000407217,117.4538352,-261.43918,1640.2706,130.26012,183.805,-16.848164,224.83691,2.9481628,88.86616,-8.4088545,77.91456,-13.781518,110.46431,-21.355478,82.43068,-26.197752,58.788048,-27.74018,41.331264,-27.448387,47.23318,-19.432545,123.56222,-8.072067,116.26477,-0.25784642,90.118866,-8.860968,55.217957,-17.24461,85.51558,-8.6343355,113.42105,1.7256163,72.73567,1.3647879,59.402992,-2.7234738,110.23159,-4.1612315,146.34277,Sitar
sitar-23.wav,1086.335581,33490.53509,1782.485509,174025.2355,0.040003054,0.000657004,0.19953868,0.086845174,0.056442412,0.000314237,123.046875,-295.04898,1972.9781,144.64505,184.22644,-26.192492,234.97365,4.236636,126.560455,-12.210093,110.86896,-10.565542,114.28457,-24.956139,74.47044,-21.949045,53.761776,-25.655058,74.23377,-18.231249,168.06337,-8.880995,84.146515,1.033528,68.53133,2.4958804,96.18298,-12.23297,173.15918,-19.780415,71.8177,-10.8516,77.11106,-4.2129035,61.24618,-5.3120303,46.08477,-1.8477098,89.1197,-1.801587,107.511086,Sitar
sitar-24.wav,988.8274383,31810.82694,1651.12764,220485.2187,0.054445664,0.001016423,0.18693255,0.08850355,0.048638372,4.64E-05,151.9990809,-293.33337,2271.4685,139.73404,251.30527,-23.001364,318.94083,6.559015,227.08513,-11.24981,123.086235,-11.750064,85.14228,-25.35214,65.0945,-25.436308,48.090393,-31.818188,38.90733,-30.716307,78.89023,-19.7775,88.45373,-4.389365,80.317665,8.370114,67.0951,6.154422,83.750694,-0.2756649,101.561325,-2.134097,96.60852,-5.262889,90.36648,-11.075872,79.08126,-8.528271,60.106667,-7.29401,44.90487,Sitar
sitar-25.wav,1073.175944,28706.26056,1920.932279,228894.9828,0.053477997,0.000817068,0.2055859,0.087572545,0.0486843,6.44E-05,129.1992188,-260.44073,1306.8406,136.55283,229.77744,-29.472197,153.12408,17.718418,107.74892,-18.082642,107.87712,-13.634826,95.87142,-28.451698,96.50023,-23.500912,33.89468,-27.555954,43.372547,-27.256517,54.962646,-21.79139,42.076065,-14.116156,49.707127,-2.3226993,85.515884,-8.570328,103.13317,-11.687314,103.83496,-2.6198652,92.44856,4.7582583,78.203094,0.8491233,117.50718,1.2682884,166.4139,3.0735068,113.72273,Sitar
sitar-26.wav,1001.374382,86173.18043,1815.638113,607782.3897,0.067994108,0.001637487,0.20058835,0.09211673,0.043212891,0.000172138,112.3471467,-256.48093,3099.3145,131.76947,428.1163,-20.81361,232.19588,6.2317033,273.14975,-10.817857,140.77866,-12.008869,114.50352,-21.59205,77.07857,-22.706518,62.6314,-27.333363,54.674156,-27.36543,56.233868,-24.674051,50.55435,-11.675112,33.118195,-2.9829552,55.311817,-11.727482,107.526665,-18.356268,42.9498,-10.041388,44.413795,-1.2521276,42.22173,-1.1005903,84.55158,-2.6263092,124.79176,-0.97961783,127.63221,Sitar
sitar-27.wav,1335.415028,213105.9674,2635.818633,1303997.76,0.055708846,0.000833474,0.21139987,0.08834881,0.063439095,0.000633656,95.703125,-227.31975,4466.5034,106.79495,803.0488,-24.749527,288.23407,12.208571,348.4273,-13.4953785,181.80798,-10.699006,108.56616,-27.276455,50.83972,-22.042461,42.56608,-29.755766,88.37705,-28.522532,85.40338,-18.52091,55.715538,-5.789364,39.648617,-1.0692672,37.35507,-9.858075,72.61649,-15.384579,34.229656,-4.567627,20.4843,-4.8131256,43.720833,-10.571752,42.075146,-9.789443,34.413334,-3.3706477,75.262,Sitar
sitar-28.wav,1491.759919,171785.7558,2969.716531,916450.8546,0.062943842,0.000950384,0.22029044,0.08843184,0.068547919,0.00085291,99.38401442,-193.31616,2618.368,106.07816,616.6644,-33.25226,178.09146,20.226818,77.32214,-17.8683,153.88394,-7.2075133,91.487564,-27.078901,54.14849,-20.79907,52.4277,-26.380209,93.21653,-22.166628,54.56533,-20.478521,72.651405,-9.92159,42.106224,-2.7015102,73.31275,-11.489987,104.152664,-19.58504,45.31449,-6.50998,48.174747,-1.1099509,73.53441,-4.666243,59.118443,-8.309583,80.842834,0.8976507,63.110325,Sitar
sitar-29.wav,1179.018844,91394.58223,2280.574081,535122.05,0.098498524,0.001715772,0.18437147,0.089600146,0.04850059,0.000280698,99.38401442,-205.27061,2779.4058,116.158134,554.8107,-37.51734,178.96698,20.424217,170.2634,-20.391617,147.04163,-12.150497,65.535164,-24.68575,52.074543,-21.840109,87.37664,-33.827305,58.814903,-29.422745,46.669533,-22.987574,58.655834,-9.313677,46.11025,-6.678826,49.208878,-13.630741,63.10274,-18.239403,44.09357,-7.31625,36.090446,-0.7659393,50.36112,-4.43017,75.9651,-5.5681133,140.97128,-3.9025106,160.52539,Sitar
sitar-30.wav,1424.250157,218766.8818,2803.047407,1263835.715,0.058544885,0.000343971,0.21550795,0.089259125,0.065223014,0.000651686,99.38401442,-209.16165,5259.0327,111.7142,803.0703,-28.84713,137.63806,18.635645,192.1177,-16.484438,194.517,-6.1568427,166.17096,-28.349552,51.585117,-19.563211,41.127487,-31.141401,50.17284,-22.645,59.05078,-21.400204,57.559727,-8.668953,35.733788,-1.3096522,70.808105,-6.7939773,86.247,-17.163853,56.715687,-6.5858355,63.18942,-3.6094341,47.581367,-5.9035687,30.458372,-10.91277,34.63553,-6.19016,74.35719,Sitar
Tabla1.wav,1118.492905,531890.5756,2078.278848,3144372.032,0.008428749,9.19E-05,0.23142412,0.09740325,0.037469638,0.000698359,112.3471467,-488.4236,12409.596,102.66855,2092.6094,17.985834,371.3625,19.005129,249.74303,2.5890646,115.05893,2.8576422,57.36287,2.4344428,73.29283,3.1352088,52.347473,-2.0604525,44.035378,2.941901,36.85512,4.6608634,51.42645,4.7849183,59.74788,-0.46456346,55.563164,-3.048467,70.07492,-2.1646326,39.97503,-0.10617321,22.537483,-1.866843,30.200481,1.716617,28.542788,-0.15832418,20.984781,-1.8601131,27.79384,Tabla
Tabla2.wav,1277.332103,466722.3389,2330.432157,3200457.826,0.008352006,7.64E-05,0.25582904,0.098592296,0.043514809,0.000523225,112.3471467,-492.20395,9415.176,111.43801,753.1021,20.26434,474.56003,16.932928,242.35744,-2.8849957,135.65065,-0.7459008,102.279015,2.1973712,116.81459,2.4171247,84.31429,-4.0565553,74.31113,3.7670262,67.53819,4.0294933,60.638313,4.261147,62.866512,-0.6721241,71.276634,-5.300612,55.993423,-3.549601,42.10752,-0.13730691,44.87162,-1.4403968,32.885918,2.6002865,29.111605,0.75720316,36.075687,-1.2092595,34.25485,Tabla
Tabla3.wav,1372.921812,454972.711,2565.27397,3244457.477,0.006402282,4.19E-05,0.24581747,0.101419345,0.046191859,0.000448727,112.3471467,-480.62808,8413.462,109.16744,575.14014,22.345055,392.7014,15.468211,243.46304,-0.19544908,133.05194,-0.27789938,99.74199,0.006806027,113.02459,1.2089978,54.528217,-3.9603388,105.152664,4.921779,57.59671,5.135361,60.46794,4.8393283,51.93347,0.1487149,83.705215,-3.1455142,73.44256,-2.197876,59.53765,1.0649943,27.53259,-0.0666754,30.32792,3.7360642,27.472586,0.97215205,31.367565,-2.4344544,28.393364,Tabla
Tabla4.wav,1262.077991,370218.8996,2444.218399,2654647.904,0.008018787,0.000103275,0.2819384,0.105499364,0.039730913,0.000407072,112.3471467,-481.35605,8788.055,112.68467,752.779,21.046247,388.62805,16.067055,259.89874,1.6834679,99.32317,4.230631,98.90021,6.9354963,105.70974,4.1491456,64.2812,-3.0783637,41.70151,2.9745998,45.635883,4.143875,41.134045,2.365171,51.397556,-1.2834756,62.89454,-4.8160906,70.70995,-1.8749005,66.66466,1.0206466,30.54788,-2.3163433,35.0679,2.237592,29.032215,0.4249902,29.729029,-3.1935794,29.176516,Tabla
Tabla5.wav,1293.770994,436446.1211,2472.646224,3075595.942,0.008572073,9.10E-05,0.27853978,0.10494953,0.046026456,0.000663001,117.4538352,-479.35684,8851.441,119.37352,644.7971,17.462128,385.9911,20.5619,222.79958,1.5229115,120.74504,1.727678,145.08095,4.0359035,173.91629,1.3375591,106.32754,-7.1844006,61.071594,2.8552628,46.703033,3.2133563,47.249092,1.0299733,60.046097,-2.017957,73.59062,-6.2806053,50.552704,-3.8146446,41.872517,0.53861123,26.878122,-1.5349469,24.770964,1.9726648,40.8537,1.27065,25.981443,-1.7379016,35.72487,Tabla
Tabla6.wav,1081.758128,367295.8709,1989.947751,2412171.87,0.010494814,0.000113539,0.26633558,0.10652173,0.034409667,0.000310133,117.4538352,-466.84378,8757.241,126.62439,560.43066,19.191748,404.8411,23.351791,209.50758,3.913087,119.47346,7.251092,64.84805,14.597186,76.21623,8.060532,71.10467,-3.9855123,50.372784,4.704463,38.785564,4.7966743,42.921185,1.516973,66.00816,-4.6254654,76.832405,-8.039089,45.606037,-3.0421877,60.979996,1.184774,35.306385,-3.41729,31.720598,0.09408415,30.613361,-2.5205474,28.004383,-4.7662725,22.580511,Tabla
Tabla7.wav,1282.80289,395633.937,2385.614113,2637857.956,0.009911076,8.41E-05,0.2838225,0.10736518,0.045382967,0.000531581,117.4538352,-444.39835,9180.941,123.12528,502.33844,9.635278,413.63315,17.717325,266.31866,1.0844315,111.15697,3.762089,136.06027,4.4177055,140.51268,2.5416145,73.76683,-8.560167,69.02007,1.838051,65.565674,3.9690814,65.94665,-0.20228387,58.935474,-2.3262012,67.98862,-4.223026,54.061264,-2.845283,59.50772,-1.2798393,36.89445,-4.462653,28.085175,1.6865212,30.200495,0.054688375,34.96191,-1.9978163,36.401173,Tabla
Tabla8.wav,1173.98043,389687.8315,2256.889524,2473575.333,0.012032063,9.50E-05,0.2643145,0.102772795,0.034376813,0.000349824,117.4538352,-436.6256,9096.348,130.32027,653.7009,8.570538,432.24426,22.908693,160.98473,4.743221,142.37209,10.427813,85.93212,10.057129,95.163315,5.0248356,76.517914,-5.3614616,56.655373,3.943465,56.894386,3.2452805,53.524883,2.134267,61.94931,-4.96981,78.17978,-7.690002,39.76184,-6.7762012,47.523167,-1.3926572,32.590298,-6.105697,28.183723,-0.07934071,35.375378,-1.4318165,30.845095,-4.003786,23.799376,Tabla
Tabla9.wav,1130.295252,410610.8814,2177.776236,2711458.08,0.012257296,9.94E-05,0.29924518,0.10728022,0.031587605,0.000289685,117.4538352,-447.1043,9067.537,128.30392,722.9958,13.44062,459.05914,26.550575,164.14761,6.647502,90.36456,6.529256,71.25684,9.4401,68.89739,7.560216,52.54043,-3.1462715,56.617928,6.0647597,45.46004,6.4549985,61.101326,4.6009517,55.61336,-0.38650745,59.2529,-3.455143,70.31529,-2.4435332,49.081936,-0.14190973,33.53123,-4.8597884,25.054068,0.09934823,28.533127,-1.3838493,20.811811,-4.225659,31.920141,Tabla
Tabla10.wav,1160.192664,415692.8149,2172.380445,2531511.16,0.01220115,0.000104473,0.25585988,0.10142349,0.035816733,0.000247234,117.4538352,-435.5602,9921.912,129.00467,692.801,11.037519,304.76532,19.77905,177.26723,5.795841,107.07295,10.246773,104.032875,11.444576,62.232437,3.8931744,48.818764,-7.305912,46.26754,4.693609,55.774994,4.1282163,57.57007,3.2617242,58.301346,-2.9220064,66.09902,-5.6829123,54.66699,-4.793696,65.00223,0.23906152,39.304752,-5.3990374,23.26814,-0.965753,31.03568,-1.6420454,25.432152,-5.300146,27.59987,Tabla
Tabla11.wav,1140.148953,380472.5983,2127.065792,2314991.933,0.010039239,6.42E-05,0.28555557,0.106079444,0.030877275,0.000245995,117.4538352,-458.56073,10240.666,126.277084,623.67834,13.394276,422.22424,21.034916,209.09451,1.4848951,150.56807,9.808991,72.998184,11.898466,94.51705,6.922139,44.667202,-1.6047174,43.46289,6.344645,74.345955,5.3087783,56.30125,2.4701967,112.68251,-4.090417,113.56126,-5.775901,89.359436,-6.389188,72.61395,-1.0031906,35.029747,-3.8065686,22.516132,0.5304438,29.985094,-0.92721444,24.12392,-4.9908442,22.769207,Tabla
Tabla12.wav,1290.28589,531702.0117,2606.766604,3346731.157,0.014101727,0.000147874,0.3453252,0.1093619,0.033399117,0.000368744,117.4538352,-409.94644,11186.327,124.7438,850.2302,13.648777,387.96457,21.142342,190.60477,0.8435085,118.13302,10.40009,56.25993,11.783058,91.04872,7.883926,51.60471,-2.3220155,59.950832,10.265633,60.885418,4.986192,60.703087,4.661526,64.33769,-1.6363562,65.30764,-4.298983,55.2716,-1.8771598,54.40051,0.07263519,43.88598,-5.5282016,24.673838,0.68510526,36.038525,-1.987538,35.492065,-4.3938136,26.146631,Tabla
Tabla13.wav,1224.973762,443746.3658,2306.500825,2350732.21,0.013982919,0.000144777,0.3556852,0.1117392,0.037496828,0.000727794,117.4538352,-400.97504,9880.85,131.68391,674.53125,6.318726,401.71243,18.37937,220.11655,2.3951063,148.90709,10.516517,121.9938,7.0640855,97.70087,7.219775,115.62782,-1.4792355,67.29183,8.28453,56.920532,7.5383644,59.76832,6.735185,48.15298,0.21777186,62.419296,-3.9446836,47.949783,-2.7320979,40.602016,1.3552407,28.513956,-3.6091895,31.123766,1.8211783,38.49178,-2.6826456,28.97106,-3.9588513,30.062174,Tabla
Tabla14.wav,1196.038532,459349.2991,2327.084768,2575671.832,0.014097491,0.000160699,0.36812735,0.11006728,0.035174376,0.00053023,117.4538352,-411.72507,10966.456,134.25688,720.40216,12.153945,493.48383,22.07013,286.9575,1.815371,176.73398,6.879019,118.149345,5.0553684,142.75339,3.7101104,73.93186,-4.2646403,69.89913,7.2410583,66.20142,6.967278,53.227444,4.937753,50.985985,-1.6298112,58.48717,-4.2435355,40.823124,-3.898023,45.813625,0.1406367,34.325344,-2.5225608,34.301243,1.882374,40.275173,-2.5544302,24.662617,-3.646006,28.597622,Tabla
Tabla15.wav,1240.705749,431345.0271,2351.590653,2963625.517,0.014795981,0.000150494,0.29634884,0.10513492,0.037780054,0.000357501,117.4538352,-398.82574,8710.782,126.55291,683.4174,16.448631,385.64798,17.041225,213.57701,-0.36462736,107.929955,2.7759283,106.49039,4.187312,122.51344,2.8824995,84.635735,-5.037407,55.06514,3.76092,58.860973,5.285375,51.314217,6.557636,64.31264,-0.67024976,74.14266,-3.1934507,62.481735,-2.2121704,47.487396,0.46423277,35.467575,-3.6400294,28.541365,0.85559505,33.30331,-0.23862636,32.557343,-1.0482019,26.25772,Tabla
Tabla16.wav,1264.064913,449450.5391,2304.252578,2824759.405,0.015625554,0.000116532,0.27722836,0.1032536,0.040563597,0.000348384,112.3471467,-382.89993,9094.33,126.84745,675.58844,12.731982,387.76825,16.633224,193.4783,0.86958665,100.227135,3.8442671,116.566246,1.4078146,107.42696,1.6771044,67.37283,-8.040725,64.77738,3.9930632,50.374992,5.3770227,59.422955,6.2951713,55.804523,2.0354557,75.113785,-2.139131,59.572052,-2.4101791,41.799236,-0.7919561,45.389908,-2.6721117,31.054323,3.5894418,38.201805,0.60791624,21.829594,-0.4359188,27.944012,Tabla
Tabla17.wav,1531.623272,544651.6491,2881.277473,3026879.388,0.014055361,0.000140711,0.33610943,0.10152578,0.061814594,0.001304694,151.9990809,-367.675,9795.163,121.52319,757.4631,2.8034,522.2504,18.130672,209.55737,-5.1707964,133.21411,-1.4820398,133.75494,-4.2778687,140.74399,-3.2069843,97.38891,-7.005269,68.81342,4.594398,71.236595,2.6520307,70.44778,5.5407586,78.859795,0.7965277,64.76442,-4.665298,50.95427,-6.1614127,53.31405,0.12139722,39.439697,-1.6573282,37.884583,4.45959,50.527275,0.9070987,35.0296,-2.0231335,28.982592,Tabla
Tabla18.wav,1308.146774,509940.8557,2404.074713,3164354.369,0.017738532,0.000152191,0.29177678,0.10320202,0.039179189,0.000328724,112.3471467,-367.83704,9656.922,126.84185,714.8646,10.19646,411.6904,19.503166,222.99591,1.6513681,142.51715,8.581352,99.78538,0.89710027,93.65112,0.77534693,79.36757,-6.9215565,61.69138,5.70051,57.67461,4.964491,60.68758,6.604303,55.292656,0.9176908,69.48081,-2.166774,55.80514,-5.0266447,57.77122,0.44419187,42.71772,-1.8451985,31.745174,2.2494237,40.46632,-1.5276666,35.121967,-2.2354116,29.640173,Tabla
Tabla19.wav,1931.194241,666847.0515,3773.006884,3030907.72,0.010019249,8.42E-05,0.38706848,0.1048929,0.079194461,0.002205153,112.3471467,-357.89987,8685.727,104.67317,1016.0086,-2.252192,375.7365,21.273085,248.98329,-4.8561497,142.3635,4.7390804,126.30338,-6.49085,107.996666,-2.7295432,84.42031,-6.6725497,67.30808,2.264524,75.849045,3.0834334,65.10031,3.3558154,81.49063,-1.119648,103.57425,-5.284651,102.56212,-8.269011,63.397728,-0.059537873,33.75548,-2.2330813,35.176228,5.9478183,29.971767,0.8763227,33.26604,-0.47795746,28.06932,Tabla
Tabla20.wav,1303.756386,473091.2021,2449.089599,2777793.24,0.018427099,0.000155824,0.32405767,0.1044283,0.042369444,0.000579735,112.3471467,-354.28796,8961.174,130.35593,783.6108,7.0723777,325.74854,20.256184,153.22125,2.2496724,139.43895,8.748801,123.988815,1.7830895,98.62485,2.6809287,66.04315,-5.776225,60.88831,5.6157956,59.13628,5.9111485,52.5506,5.965976,69.750534,0.28941512,81.19611,-2.888224,42.68996,-5.2282147,52.093822,0.5993414,46.394608,-2.5182805,34.519993,4.5027757,37.107403,-0.28714597,28.089212,-2.7728891,39.967003,Tabla
Tabla21.wav,1414.235695,514648.6546,2601.970345,3171384.985,0.0165037,0.000141077,0.2678188,0.09821952,0.046896525,0.000406489,112.3471467,-360.629,9466.612,124.18129,845.9959,4.977528,416.52682,12.396254,200.73581,-0.8725553,144.50092,1.4510912,180.95084,-4.4163013,98.64051,-2.9475448,78.84523,-10.895241,70.51606,3.395756,61.711983,4.0652995,47.28304,4.4654107,57.792274,-0.19024083,85.711845,-0.4075256,48.556458,-5.27422,63.052444,-2.996178,37.796917,-1.8699135,36.704224,5.5878305,55.031555,0.17857741,30.413944,-1.8358088,30.630749,Tabla
